"name","rating","votes","address","phone","link"
"Sahithi Institute Of Manage..","3.5","
														23														Votes
			","Flat No 203, 2nd Floor, Anil Plaza, Azizya Masjid Lane, Mehdipatnam, Hyderabad - 500028, Opposite Humayan Nagar Police Station, Beside Premier Hospital","+(91)-040-42407878","https://www.justdial.com/Hyderabad/Sahithi-Institute-Of-Management-Technology-Opposite-Humayan-Nagar-Police-Station-Beside-Premier-Hospital-Mehdipatnam/040P5411898_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Zack IT Solutions Pvt Ltd","3.8","
														22														Votes
			","Plot No 79, Kavuri Hills, Madhapur, Hyderabad - 500081, Near jublie ridge","+(91)-40-40032977","https://www.justdial.com/Hyderabad/Zack-IT-Solutions-Pvt-Ltd-Near-jublie-ridge-Madhapur/040PXX40-XX40-130913143719-B7R5_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Periscope Overseas Educatio..","4.1","
														20														Votes
			","2nd Floor, Chaitanyapuri, Hyderabad - 500060, Above Delite 24 Bakery & Kotak Mahendra Bank","+(91)-040-66710479","https://www.justdial.com/Hyderabad/Periscope-Overseas-Educational-Consultants-Dsnr-Above-Delite-24-Bakery-Kotak-Mahendra-Bank-Chaitanyapuri/040P7005284_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Cardinal Gracious High Scho..","4.0","
														20														Votes
			","3-1-8/A, Ram Shankar Nagar, Ramanthapur, Hyderabad - 500013, Near Ice Cream Factory","+(91)-40-27037192","https://www.justdial.com/Hyderabad/Cardinal-Gracious-High-School-Near-Ice-Cream-Factory-Ramanthapur/040PXX40-XX40-000371256798-D6V3_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Strom","3.8","
														20														Votes
			","9-1-99 To 218, S No 20, 1st Floor, Sona Arcade, St Marys Road, Secunderabad, Hyderabad - 500003, Opp Pass Port Office","+(91)-9963600606","https://www.justdial.com/Hyderabad/Strom-Opp-Pass-Port-Office-Secunderabad/040PXX40-XX40-120606144610-G5K5_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Visa Guru Overseas Educatio..","5.0","
														19														Votes
			","Adress 507, Chaitanya Puri Main Road, Dilsukhnagar, Hyderabad - 500060, Above Airtel Show Room","+(91)-9396536847","https://www.justdial.com/Hyderabad/Visa-Guru-Overseas-Educational-Services-Above-Airtel-Show-Room-Dilsukhnagar/040PF002033_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Person To Person","4.5","
														19														Votes
			","Door No 10-3-32/9/34, East Marredpally, Hyderabad - 500026, Near Star Health Diagnostic Centre","+(91)-40-27716941","https://www.justdial.com/Hyderabad/Person-To-Person-Near-Star-Health-Diagnostic-Centre-East-Marredpally/040PXX40-XX40-000121119151-H1P7_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Jeevas Educational Academy ..","3.9","
														19														Votes
			","SAI Satya Commercial Complex,2nd Flr, Bhagyanagar Colony, Kukatpally, Hyderabad - 500072, Near Swagath Function Hall","+(91)-40-64615246","https://www.justdial.com/Hyderabad/Jeevas-Educational-Academy-Pvt-Ltd-Near-Swagath-Function-Hall-Kukatpally/040PXX40-XX40-100326125719-B7I6_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"All India Institute Of Tech..","3.7","
														19														Votes
			","Flat No: 207, Hemadurga Plaza Apartment, Miyapur, Hyderabad - 500049, Alwyn X Roads","+(91)-9396966115","https://www.justdial.com/Hyderabad/All-India-Institute-Of-Technology-Alwyn-X-Roads-Miyapur/040PXX40-XX40-110606172956-C2Q6_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Life Solutions India","4.6","
														18														Votes
			","Shop No 206&207,Sgm Mall, 1st Floor, Mehdipatnam, Hyderabad - 500028, Above HDFC Bank","+(91)-40-64576123","https://www.justdial.com/Hyderabad/Life-Solutions-India-Above-HDFC-Bank-Mehdipatnam/040PXX40-XX40-150502161509-M7N7_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Campus France","4.3","
														18														Votes
			","Plot No 4, Road No 3, Banjara Hills, Hyderabad - 500034, Aurora Colony","+(91)-40-23554482","https://www.justdial.com/Hyderabad/Campus-France-Aurora-Colony-Banjara-Hills/040PXX40-XX40-120831121235-K9I2_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Ikon Consultants","3.9","
														18														Votes
			","Flat No 107, 1st Floor, Sajan Complex, Konark Theatre Lane, Dilsukhnagar, Hyderabad - 500060, Opposite Satyanarayana Swamy Temple","+(91)-040-40183461","https://www.justdial.com/Hyderabad/Ikon-Consultants-Opposite-Satyanarayana-Swamy-Temple-Dilsukhnagar/040PXX40-XX40-150520150112-I3E1_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Western Wings Overseas Immi..","3.9","
														18														Votes
			","Flat No 201, Tulip Chambers, Ameerpet, Ameerpet, Hyderabad - 500016, Above Reliance Fresh","+(91)-40-64512233","https://www.justdial.com/Hyderabad/Western-Wings-Overseas-Immigration-Above-Reliance-Fresh-Ameerpet/040PXX40-XX40-090915164721-Y7N9_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Lemma One Consulting Pvt Lt..","4.0","
														17														Votes
			","6-3-652/D, Flat No 7 A, 7th Floor, Dhruvatara Apartments, Hyderabad Central Road, Somajiguda, Hyderabad - 500082, Behind Medinova Hospital","+(91)-40-66635223","https://www.justdial.com/Hyderabad/Lemma-One-Consulting-Pvt-Ltd-(head-Office)-Behind-Medinova-Hospital-Somajiguda/040P7316191_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Ask Placements","4.4","
														16														Votes
			","3143, Number 2, Mig Phase 2 Colony, Bharat Heavy Electricals Limited, Road, Tellapur, Hyderabad - 502032","+(91)-9948232477","https://www.justdial.com/Hyderabad/Ask-Placements-Tellapur/040PXX40-XX40-171223180753-F5D8_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Hughes Net Global Education","4.3","
														16														Votes
			","Flat No 205, 2nd Floor, Begumpet, Hyderabad - 500016, Above Pantaloon","+(91)-9949462786","https://www.justdial.com/Hyderabad/Hughes-Net-Global-Education-Above-Pantaloon-Begumpet/040PF004567_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Global Consultancy","3.5","
														16														Votes
			","Flat No-516/A, V Floor, Babu Khan Estate, Basheer Bagh, Hyderabad - 500029","+(91)-9959642319","https://www.justdial.com/Hyderabad/Global-Consultancy-Basheer-Bagh/040P1228980758E3U7H9_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Sudheer Sandra Career Couns..","5.0","
														15														Votes
			","Maheswar Complex, Main Road ,Adjacent to Metro Pillar No: Kuk 5&6, Kukatpally, Hyderabad - 500072, Beside Ramalayam Kaman","+(91)-8886138871","https://www.justdial.com/Hyderabad/Sudheer-Sandra-Career-Counseling-Center-Beside-Ramalayam-Kaman-Kukatpally/040PXX40-XX40-180313124032-I6Q5_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Prakash Nayak","5.0","
														14														Votes
			","House No 12/12-1, Vivekananda Nagar, Kukatpally, Hyderabad - 500072, Near More Super Market","+(91)-9494197689","https://www.justdial.com/Hyderabad/Prakash-Nayak-Near-More-Super-Market-Kukatpally/040PXX40-XX40-180625065006-T3K9_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Narayana Educational Societ..","3.6","
														14														Votes
			","2-46 Peerzadiguda, Mallikarjuna Nagar Colony, Uppal, Hyderabad - 500039","","https://www.justdial.com/Hyderabad/Narayana-Educational-Society-Uppal/040PXX40-XX40-111120205314-Y6L4_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Planet Educational Consulta..","3.5","
														14														Votes
			","House No 1-8-303/27, Om Plaza, P G Road, Sindhi Colony-secunderabad, Hyderabad - 500003, Opposite Fribzi Video Library, Beside VLCC Health Clinic","+(91)-40-27840201","https://www.justdial.com/Hyderabad/Planet-Educational-Consultants-Opposite-Fribzi-Video-Library-Beside-VLCC-Health-Clinic-Sindhi-Colony-secunderabad/040PDE00066_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Uwezo Learning Pvt Ltd","4.6","
														13														Votes
			","Fortune Monarch Mall, Suite 305, Road Number 36, Jubilee Hills, Hyderabad - 500033, Splash, Taruni, Jagdamba Building","+(91)-8008000290","https://www.justdial.com/Hyderabad/Uwezo-Learning-Pvt-Ltd-Splash-Taruni-Jagdamba-Building-Jubilee-Hills/040PXX40-XX40-130703155037-I9Y9_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Sayantrik Engineers","4.0","
														12														Votes
			","Survey No 207, 1st Floor,Manikanta Steel Building, Road No 5, Chanda Nagar, Hyderabad - 500050, Opposite Sridevi Theatre, Jawahar Colony","+(91)-40-23036400","https://www.justdial.com/Hyderabad/Sayantrik-Engineers-Opposite-Sridevi-Theatre-Jawahar-Colony-Chanda-Nagar/040PXX40-XX40-131008111916-R8T8_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Blueline Educational Servic..","3.7","
														12														Votes
			","Flat No 102, R K Towers, Block B 1 &  2, Begumpet, Hyderabad - 500016, Mayuri Marg, Opposite Gitanjali School","+(91)-40-27761398","https://www.justdial.com/Hyderabad/Blueline-Educational-Services-Mayuri-Marg-Opposite-Gitanjali-School-Begumpet/040PZE02545_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Hughes Net Global Education","4.4","
														11														Votes
			","Cyber Pearl, Block 2, Madhapur, Hyderabad - 500081, Hitech City, Beside Cyber Gate Way","+(91)-40-40030141","https://www.justdial.com/Hyderabad/Hughes-Net-Global-Education-Hitech-City-Beside-Cyber-Gate-Way-Madhapur/040P8209706_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Arrayglobe.Com","3.6","
														11														Votes
			","Plot No 45, Akash Enclave Jj Nagar Colony Post, Yapral, Hyderabad - 500087, Nr Lake Veiw Residency","+(91)-40-40031023","https://www.justdial.com/Hyderabad/Arrayglobe-Com-Nr-Lake-Veiw-Residency-Yapral/040P5432177_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"You & Me","3.5","
														11														Votes
			","Hig 2,Flat No 4, Bock 5, Bagh Lingampally, Hyderabad - 500044, Near Rtc Kalyana Mandapam, Near Rtc X Roads,","+(91)-40-66784024","https://www.justdial.com/Hyderabad/You-Me-Near-Rtc-Kalyana-Mandapam-Near-Rtc-X-Roads-Bagh-Lingampally/040PZE01301_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Darshika Career Counselling","5.0","
														10														Votes
			","Plot No 67/S Door No 3-3-261, Vinayaka Nagar Colony, Bandlaguda Jagir, Hyderabad - 500086","+(91)-9515590641","https://www.justdial.com/Hyderabad/Darshika-Career-Counselling/040PXX40-XX40-181203192852-U6Q3_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Holy Trinity Educational Se..","4.9","
														10														Votes
			","Flat 206, 2nd Floor, Pancom Business Centre, Ameerpet X Roads, Ameerpet, Hyderabad - 500016, Opp Chennai Shopping Mall","+(91)-040-66775777","https://www.justdial.com/Hyderabad/Holy-Trinity-Educational-Services-Opp-Chennai-Shopping-Mall-Ameerpet/040PF006649_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"NZED Services","4.8","
														10														Votes
			","#303 4th Floor, Jamuna Plaza, Liberty Road, Himayat Nagar, Hyderabad - 500029, Above Coffee Day","+(91)-40-66622436","https://www.justdial.com/Hyderabad/NZED-Services-Above-Coffee-Day-Himayat-Nagar/040P8121780_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Narayana Academy","4.3","
														10														Votes
			","Dno.16-11-709/2, Dilsukhnagar, Hyderabad - 500060, Beside Venkatadri Theater Lane","+(91)-9394519626","https://www.justdial.com/Hyderabad/Narayana-Academy-Beside-Venkatadri-Theater-Lane-Dilsukhnagar/040PXX40-XX40-110824135125-U8L7_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Yukon Consultants","4.6","
														9														Votes
			","Door No 10-3-310/B/6, 2nd Floor, Humayun Nagar, Masab Tank, Hyderabad - 500028, Beside Nmdc, Above Madhur Sweets","+(91)-9652078934","https://www.justdial.com/Hyderabad/Yukon-Consultants-Beside-Nmdc-Above-Madhur-Sweets-Masab-Tank/040PXX40-XX40-101014152505-X4U7_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Sri Kasi Annapurna Satram","4.4","
														9														Votes
			","Main Road, Indira Park, Hyderabad - 500029","+(91)-9866698431","https://www.justdial.com/Hyderabad/Sri-Kasi-Annapurna-Satram-Indira-Park/040PXX40-XX40-120608110602-D1N7_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"The Launching Pad Academy &..","4.4","
														9														Votes
			","Shobha Pavani Arcade, Above ICICI Bank, Vidyanagar Main Road, Vidya Nagar, Hyderabad - 500044, Opposite Andhra Mahila Sabha Hospital","+(91)-9642640757","https://www.justdial.com/Hyderabad/The-Launching-Pad-Academy-Counselling-Centre-Opposite-Andhra-Mahila-Sabha-Hospital-Vidya-Nagar/040PXX40-XX40-120805162515-X2J3_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Sixth Sense Learning Strate..","4.2","
														9														Votes
			","Lower Ground Floor, Babukhan Milinium Building, Somajiguda, Hyderabad - 500082, Near Lane Beside Jaya Gardens","+(91)-40-39186666","https://www.justdial.com/Hyderabad/Sixth-Sense-Learning-Strategies-Pvt-Ltd-Near-Lane-Beside-Jaya-Gardens-Somajiguda/040PXX40-XX40-120507170814-A1P1_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Punjab Technical University","3.7","
														9														Votes
			","4th Floor, Almas Plaza, Humayun Nagar, Hyderabad - 500028, Near Nmdc","","https://www.justdial.com/Hyderabad/Punjab-Technical-University-Near-Nmdc-Humayun-Nagar/040P1237098986I4C4X7_BZDET?xid=SHlkZXJhYmFkIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
