"name","rating","votes","address","phone","link"
"Eduprov","4.8","
														63														Votes
			","No. 20, 2nd Floor, Santha Complex, Lady Curzon Road, Shivaji Nagar, Bangalore - 560001, Opp IMA Jewellers","+(91)-080-25591146","https://www.justdial.com/Bangalore/Eduprov-Opp-IMA-Jewellers-Shivaji-Nagar/080PXX80-XX80-191216162520-R7I6_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"EDUPROV","4.8","
														63														Votes
			","EDUPROV EDUCATIONAL INSTITUTE, No 20 2nd Floor Lady Curzon Rd Santha Complex Shivaji Nagar Bengaluru / Bangalore, Infantry Road, Bangalore - 560001, Commercial Street","+(91)-80-25591146","https://www.justdial.com/Bangalore/EDUPROV-Commercial-Street-Infantry-Road/080PXX80-XX80-161118093435-N4G7_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Banjara Academy","4.1","
														61														Votes
			","No.84, Rv Road, Basavanagudi, Bangalore - 560004, B/w Metro Pillar 93 and 94, Near to Medical Shop","+(91)-80-26575101","https://www.justdial.com/Bangalore/Banjara-Academy-B-w-Metro-Pillar-93-and-94-Near-to-Medical-Shop-Basavanagudi/080P5602270_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Jagrati Academy","4.8","
														57														Votes
			","V K Commerce, West Of Chord Road, Rajajinagar Industrial Estate, Bangalore - 560010, Near KSSIDC","+(91)-80-23506066","https://www.justdial.com/Bangalore/Jagrati-Academy-Near-KSSIDC-Rajajinagar-Industrial-Estate/080PXX80-XX80-160128133203-D6Z1_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Talent Zone Consultant","4.8","
														57														Votes
			","Malleshwaram West, Bengaluru, Sampige Road, Bangalore - 560003","+(91)-8277344225","https://www.justdial.com/Bangalore/Talent-Zone-Consultant-Sampige-Road/080PXX80-XX80-180627021537-M5U9_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Rapid Mind Power","4.5","
														55														Votes
			","No.32, 7th Main,3rd Cross, Ramamurthy Nagar, Bangalore - 560016, Near Koshy Hospital","+(91)-80-25650185","https://www.justdial.com/Bangalore/Rapid-Mind-Power-Near-Koshy-Hospital-Ramamurthy-Nagar/080PXX80-XX80-140307104957-A6T5_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Global Education Consultanc..","3.4","
														52														Votes
			","No.62,High Street,4th Floor, 11th Main,4th Block, Jayanagar, Bangalore - 560011, Next To Mc Donald","+(91)-080-40802222","https://www.justdial.com/Bangalore/Global-Education-Consultancy-Services-Next-To-Mc-Donald-Jayanagar/080PW000055_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Careerbridge","3.7","
														51														Votes
			","4 CROSS, NEW BEL ROAD, RMV II STAGE, Rmv Extension 2nd Stage, Bangalore - 560094, BEHIND CORPORATION BANK","+(91)-80-41686689","https://www.justdial.com/Bangalore/Careerbridge-BEHIND-CORPORATION-BANK-Rmv-Extension-2nd-Stage/080PXX80-XX80-180319180528-Z4K2_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Puc Students Helpline","4.2","
														50														Votes
			","18th Cross, Malleswaram, Bangalore - 560003","+(91)-080-23083900","https://www.justdial.com/Bangalore/Puc-Students-Helpline-Malleswaram/080PXX80-XX80-100309113358-D4K1_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Polinsys Bangalore","4.5","
														47														Votes
			","Raheja Tower, No. 26/27, L9, East Wing,, Marg Road, Kg Halli, As, Shanthala Nagar, Bangalore - 560001","+(91)-080-67590375","https://www.justdial.com/Bangalore/Polinsys-Bangalore-Shanthala-Nagar/080PXX80-XX80-170208145317-U4P8_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Divya Counselling Centre","4.9","
														41														Votes
			","Definer Serene Drive Apartment, Flat No.B321, Pethanahalli Road, Hoskote, Bangalore - 562114, Off N H 207","+(91)-9916395142","https://www.justdial.com/Bangalore/Divya-Counselling-Centre-Off-N-H-207-Hoskote/080PXX80-XX80-131114124710-D8A1_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Chandrashekar Guruji Healin..","4.9","
														36														Votes
			","No.43H, 5th Cross, Ganigarahalli, Chikbanavara, Bangalore - 560090, Near Hanumantharayappa Enclave","+(91)-9742471115","https://www.justdial.com/Bangalore/Chandrashekar-Guruji-Healing-Center-Near-Hanumantharayappa-Enclave-Chikbanavara/080PXX80-XX80-180831163815-W9B4_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Life Craft","4.5","
														35														Votes
			","No.44 Sharada Stree Samaja Building, East Park Road, Kumara Park East, Bangalore - 560001, Opposite Gandhi Bhavan","+(91)-80-22380569","https://www.justdial.com/Bangalore/Life-Craft-Opposite-Gandhi-Bhavan-Kumara-Park-East/080PXX80-XX80-140419134932-B2J6_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"CL Educate Ltd","3.6","
														35														Votes
			","No.96-E, 1st Floor, Venkataramu Arcade, 16th Main Road, Service Road, Vijayanagar, Bangalore - 560040, Near Vijayanagar Police Station","+(91)-80-40910606","https://www.justdial.com/Bangalore/CL-Educate-Ltd-Near-Vijayanagar-Police-Station-Vijayanagar/080PXX80-XX80-130319094353-G5W8_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Inspiron Psychological Well..","4.7","
														30														Votes
			","#4,1st Cross, 1st Cross, 515 Army Workshop Colony, New Thippasandra, New Thippasandra, Bangalore - 560075, Warehouse, Indiranangar","+(91)-7899660433","https://www.justdial.com/Bangalore/Inspiron-Psychological-Well-Being-Centre-Warehouse-Indiranangar-New-Thippasandra/080PXX80-XX80-180514164612-I8G8_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Pentagon Education Services","4.5","
														30														Votes
			","No.49/1, 3rd Floor, Anees Plaza, R V Road, Basavanagudi, Bangalore - 560004, Near to Silicon Honda Showroom","+(91)-80-26560605","https://www.justdial.com/Bangalore/Pentagon-Education-Services-Near-to-Silicon-Honda-Showroom-Basavanagudi/080PXX80-XX80-140113114615-J5X4_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Mind Matters Clinic","3.7","
														29														Votes
			","No 9, 3rd Cross,37th Main,2nd Stage,Kas Colony, Btm Layout, Bangalore - 560068, Behind Bank Of Baroda","+(91)-9844021955","https://www.justdial.com/Bangalore/Mind-Matters-Clinic-Behind-Bank-Of-Baroda-Btm-Layout/080PXX80-XX80-121019165401-Y9W9_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"P & S Career Development","3.5","
														28														Votes
			","#202 Neha Legend Appartment, Sarvabhoumanagar, Bengaluru, 4th Cross Road, 4th Cross Road3rd Main Road, Bilekahalli, Bangalore - 560076","+(91)-9035788023","https://www.justdial.com/Bangalore/P-S-Career-Development-Bilekahalli/080PXX80-XX80-181228224427-K3H4_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Vedatma","5.0","
														24														Votes
			","No.721, 3rd Floor, Sahukar's Building, Indira Nagar 1st Stage, Bangalore - 560038","+(91)-8330848025","https://www.justdial.com/Bangalore/Vedatma-Indira-Nagar-1st-Stage/080PXX80-XX80-180901012527-Z2S4_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Bangalore Education Service..","4.4","
														24														Votes
			","No.722, 24th Main,15th Cross,6th Phase, Jp Nagar, Bangalore - 560078, Near Nandini Hotel","+(91)-8150955000","https://www.justdial.com/Bangalore/Bangalore-Education-Services-Near-Nandini-Hotel-Jp-Nagar/080PXX80-XX80-140214123633-L3A1_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Bringing Smiles Foundation","4.6","
														22														Votes
			","No 1659, East End Main Road, Jayanagar 9th Block, Bangalore - 560069, Near Pump House","+(91)-9066112524","https://www.justdial.com/Bangalore/Bringing-Smiles-Foundation-Near-Pump-House-Jayanagar-9th-Block/080PXX80-XX80-171218181844-U3V1_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"PurpleLeap","4.1","
														22														Votes
			","No.6, 2nd Floor, 80ft Road, 4th Block, Koramangala, Bangalore - 560034, Next To Maharaja Hotel","+(91)-80-42978998","https://www.justdial.com/Bangalore/PurpleLeap-Next-To-Maharaja-Hotel-Koramangala/080PXX80-XX80-091023141915-M9H5_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Ladder Consultancy Services..","3.5","
														22														Votes
			","No.224, 2nd Floor, Satya Sai Complex, 14th Cross, 2nd Main, Sampige Road, Malleswaram, Bangalore - 560003, Opposite to Sai Temple, Above Olympic Sports Shop","+(91)-80-23568520","https://www.justdial.com/Bangalore/Ladder-Consultancy-Services-Pvt-Ltd-Opposite-to-Sai-Temple-Above-Olympic-Sports-Shop-Malleswaram/080P5948657_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"We Care Counselling","4.1","
														21														Votes
			","No 102,Arranmore Apartment,No 16, Promenade Road, Frazer Town, Bangalore - 560005, Opposite St German Boys School Front Gate","+(91)-9902032413","https://www.justdial.com/Bangalore/We-Care-Counselling-Opposite-St-German-Boys-School-Front-Gate-Frazer-Town/080PXX80-XX80-091229158120-IAPP_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Malleswaram Dyslexia Associ..","4.0","
														20														Votes
			","No.57/A3, Surya Nest, 15th Cross, Malleswaram, Bangalore - 560003, Next MES College","+(91)-9341919101","https://www.justdial.com/Bangalore/Malleswaram-Dyslexia-Association-Next-MES-College-Malleswaram/080P1236752522M7D7J8_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"International Placewell Con..","3.4","
														20														Votes
			","No. 511, Prestige Centre Point, Pizza Hut Building, Cunningham Road, Bangalore - 560052","+(91)-80-41516181","https://www.justdial.com/Bangalore/International-Placewell-Consultants-Pvt-Ltd-Cunningham-Road/080PG007494_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Aurora Pre School","4.6","
														19														Votes
			","6/7,4th Cross,Lakeshore Garden,Behind Sumadhura Apartment,Thindlu, 4th Cross Lakeshore Garden, Vidyaranyapura, Bangalore - 560097, Behind Sumadhura Apartment","+(91)-9742346974","https://www.justdial.com/Bangalore/Aurora-Pre-School-Behind-Sumadhura-Apartment-Vidyaranyapura/080PXX80-XX80-150210204904-L7Z4_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Viveka Center For Emotional..","3.8","
														19														Votes
			","No.831, 1st Floor, 11th Main, Hal 2nd Stage, Indiranagar, Bangalore - 560038, Near ESI Hospital","+(91)-8147795452","https://www.justdial.com/Bangalore/Viveka-Center-For-Emotional-Support-Near-ESI-Hospital-Indiranagar/080P4308491_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Brilliant Career Guidance","4.8","
														18														Votes
			","33A, 1st Floor, Mathikere Main Road, Mathikere, Bangalore - 560054, Opposite LIC Office","+(91)-9035351789","https://www.justdial.com/Bangalore/Brilliant-Career-Guidance-Opposite-LIC-Office-Mathikere/080PXX80-XX80-190920211606-G8H5_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Paul","4.6","
														16														Votes
			","80 Feet Road, Hal 2nd Stage, Indiranagar, Bangalore - 560038, Hal Post Office","+(91)-8861083134","https://www.justdial.com/Bangalore/Paul-Hal-Post-Office-Indiranagar/080PXX80-XX80-101104162101-L5P9_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Kings Learning","4.5","
														16														Votes
			","28/A, Patel Ram Reddy Road, Domlur, Bangalore - 560071","+(91)-80-41674333","https://www.justdial.com/Bangalore/Kings-Learning-Domlur/080PXX80-XX80-170208103032-A5B6_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"MyEduPoint","4.9","
														14														Votes
			","#28,Kojhator Cross Road, Thimmappa Reddy Layout, Bannerghatta Road, Bangalore - 560076, Near Hulimavu Gate","+(91)-8083531001","https://www.justdial.com/Bangalore/MyEduPoint-Near-Hulimavu-Gate-Bannerghatta-Road/080PXX80-XX80-171129111057-J5E9_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Winning Edge Consulting","4.1","
														14														Votes
			","No.116,, 5th Cross, Teachers Colony,, Banashankari 2nd Stage, Bangalore - 560070, Near Dayananda Sagar College","+(91)-9916001198","https://www.justdial.com/Bangalore/Winning-Edge-Consulting-Near-Dayananda-Sagar-College-Banashankari-2nd-Stage/080PXX80-XX80-160608095102-X3Z9_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"7 Wonders Business Solution..","4.1","
														14														Votes
			","No.351/D, 1st Floor, 4th Phase Main Road, Yelahanka, Bangalore - 560064, Above Karnataka Bank ATM","+(91)-80-41429821","https://www.justdial.com/Bangalore/7-Wonders-Business-Solutions-Above-Karnataka-Bank-ATM-Yelahanka/080P1236933754H9R9R8_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Vedic Jyotish Vidyapeeth","4.6","
														13														Votes
			","No 95,2nd Floor,BDA Complex, HSR Layout, Bangalore - 560102, Above Post Office","+(91)-80-29762344","https://www.justdial.com/Bangalore/Vedic-Jyotish-Vidyapeeth-Above-Post-Office-HSR-Layout/080PXX80-XX80-170327163417-F1R4_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Ireboot","4.3","
														13														Votes
			","No.3266 2nd Foolr, 11th Main Hal 2nd Stage, Indiranagar, Bangalore - 560038, Near Coner House Ice Cream Shop","+(91)-9663857828","https://www.justdial.com/Bangalore/Ireboot-Near-Coner-House-Ice-Cream-Shop-Indiranagar/080PXX80-XX80-110623132025-Q6G1_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Careercubicle Technologies ..","4.2","
														13														Votes
			","No.71/1, 1st Floor, 17th Cross, Margosa Road, Malleswaram, Bangalore - 560003","+(91)-080-23447421","https://www.justdial.com/Bangalore/Careercubicle-Technologies-Pvt-Ltd-Malleswaram/080PXX80-XX80-100414102938-Q7G8_BZDET?xid=QmFuZ2Fsb3JlIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
