"name","rating","votes","address","phone","link"
"Business Infotech","4.0","
														796														Votes
			","Plot No 32, 1st Floor, Zone 1, M P Nagar, Bhopal - 462011, Behind Batra Hospital","+(91)-9713088788","https://www.justdial.com/Bhopal/Business-Infotech-Behind-Batra-Hospital-M-P-Nagar/0755PX755-X755-150814140818-S4R8_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"Sir Mukul Aggarwal","4.7","
														42														Votes
			","Chaitanya Infinite, Surya Complex,, 2nd Foor, Ranipur, Haridwar - 249403, Ranipur More","+(91)-9152759752","https://www.justdial.com/Haridwar/Sir-Mukul-Aggarwal-Ranipur-More-Ranipur/9999P1334-1334-170915102427-X5I5_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"Admission Valley","4.6","
														57														Votes
			","G4, Lower Ground Floor, GV Mall, Boring Road Chauraha, Boring Road, Patna - 800001, Opposite Sahara Building","+(91)-9152370307","https://www.justdial.com/Patna/Admission-Valley-Opposite-Sahara-Building-Boring-Road/0612PX612-X612-180208222206-N5V5_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"Sanjeevani Career Guidance ..","4.9","
														232														Votes
			","70/33 - A, Bhairav Path , Patel Marg, Mansarovar, Jaipur - 302020","+(91)-9152371139","https://www.justdial.com/Jaipur/Sanjeevani-Career-Guidance-Counselling-Mansarovar/0141PX141-X141-150127234507-C9F8_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"My Shiksha Solutions","4.8","
														231														Votes
			","312,Third Floor, Okey Plus Square, Madhyam Marg, Mansarovar, Jaipur - 302020, Near Mansarovar Plaza","+(91)-9784171719","https://www.justdial.com/Jaipur/My-Shiksha-Solutions-Near-Mansarovar-Plaza-Mansarovar/0141PX141-X141-180829111324-D4A4_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"Total Preparation","4.7","
														36														Votes
			","Sec 8 /66-67, Bhawni Road, Jankipuram Extension, Lucknow - 226031, Near Bhitauli Crossing","+(91)-9152647769","https://www.justdial.com/Lucknow/Total-Preparation-Near-Bhitauli-Crossing-Jankipuram-Extension/0522PX522-X522-190626124148-G4P1_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"Astro Agam","4.9","
														135														Votes
			","Flat No. 1008 ,Sky B Building,RSG The Universe ,Near Girja Vyas Petrol Pump Saveena, Hiran Magri, Udaipur-Rajasthan - 313002","+(91)-8107911911","https://www.justdial.com/Udaipur-Rajasthan/Astro-Agam-Hiran-Magri/9999PX294-X294-190408134457-N9D7_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"Orissa Doot Consultancy Ser..","4.1","
														247														Votes
			","Plot No 733, Sahid Nagar, Bhubaneshwar - 751007, Near Maharsee College Road","+(91)-9152201551","https://www.justdial.com/Bhubaneshwar/Orissa-Doot-Consultancy-Service-Near-Maharsee-College-Road-Sahid-Nagar/0674PX674-X674-101111162915-E8G7_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"Indian Career Consultants","4.3","
														198														Votes
			","20-21, 3rd Floor, L.B.S Market, Bhilwara Ho, Bhilwara - 311001, Near Gol Pyau Choraha","+(91)-9314282444","https://www.justdial.com/Bhilwara/Indian-Career-Consultants-Near-Gol-Pyau-Choraha-Bhilwara-Ho/9999P1482-1482-140930124424-Y6X8_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"Swami Vivekananda Universit..","4.4","
														70														Votes
			","Patel Market, Jabalpur Road, Sagar City, Sagar - 470002, Near Makroniya","+(91)-9152251822","https://www.justdial.com/Sagar/Swami-Vivekananda-University-And-Svn-Medical-Hospital-And-Research-Center-Near-Makroniya-Sagar-City/9999P7582-7582-141116204609-T6Y2_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"Nakshatra Niketan","4.3","
														12														Votes
			","Shop No.102, Rajiv Gandhi Civik Centre, New Road Lokendra Talkies Circle, Ratlam HO, Ratlam - 457001, New Road","+(91)-9152473055","https://www.justdial.com/Ratlam/Nakshatra-Niketan-New-Road-Ratlam-HO/9999P7412-7412-131211211521-Q9Q3_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"Swami Vivekanand University","4.2","
														725														Votes
			","City Office 10, University- Narsinghpur Road, Civil Line, Makronia, Sagar - 470004, Sironja","+(91)-9152560979","https://www.justdial.com/Sagar/Swami-Vivekanand-University-Sironja-Makronia/9999P7582-7582-140813154606-F8K8_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"CENTRAL INSTITUTE OF HOTEL ..","4.8","
														3														Votes
			","23/H Anandapuri, Kolkata - 700122, Anandapuri Post Office","+(91)-9152647452","https://www.justdial.com/Kolkata/CENTRAL-INSTITUTE-OF-HOTEL-HOSPITALITY-MANAGEMENT-Anandapuri-Post-Office/033PXX33-XX33-200119210611-P7Z8_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"Idp Education India Pvt Ltd","4.6","
														3473														Votes
			","Suite Number- 610-616, 6th Floor, International Trade Tower, Nehru Place, Delhi - 110019","+(91)-11-44118888","https://www.justdial.com/Delhi/Idp-Education-India-Pvt-Ltd-Nehru-Place/011PXX11-XX11-000706075160-Q5T1_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"Jitin Chawla Centre For Car..","4.6","
														1326														Votes
			","E-29, 3rd Floor, South Extension 2, Delhi - 110049, Near South Extension Metro Station Gate No 4 Or Gate No 2","+(91)-7037096059","https://www.justdial.com/Delhi/Jitin-Chawla-Centre-For-Career-Development-Near-South-Extension-Metro-Station-Gate-No-4-Or-Gate-No-2-South-Extension-2/011PXX11-XX11-160406210052-N5K7_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"Chopra Consultants","3.9","
														1286														Votes
			","1006,10th Floor,Chiranjeev Tower,43, Nehru Place, Delhi - 110019, Near Satyam Cinema and Eros Hotel","+(91)-011-26414164","https://www.justdial.com/Delhi/Chopra-Consultants-Near-Satyam-Cinema-and-Eros-Hotel-Nehru-Place/011PG022731_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"NIIT Ltd","3.9","
														1283														Votes
			","3rd Floor, D-7, Ndse 2, Delhi - 110049","+(91)-9152224761","https://www.justdial.com/Delhi/NIIT-Ltd-Ndse-2/011P99_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"NIIT Ltd","3.9","
														1265														Votes
			","A 1, Hamilton House, Connaught Place, Delhi - 110001, Opposite Palika Parking","+(91)-9152224234","https://www.justdial.com/Delhi/NIIT-Ltd-Opposite-Palika-Parking-Connaught-Place/011P230276_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"NIIT Ltd","3.8","
														1009														Votes
			","G-83, Preet Vihar, Delhi - 110092, Above HDFC Bank, Near Sagar Ratna","+(91)-9152956871","https://www.justdial.com/Delhi/NIIT-Ltd-Above-HDFC-Bank-Near-Sagar-Ratna-Preet-Vihar/011P1230023884L9W8C2_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"Canam Consultants Ltd","4.4","
														831														Votes
			","113,1st Floor,House Number 27, Barakhamba Road, Delhi - 110001, Near Metro Station","+(91)-011-41571124","https://www.justdial.com/Delhi/Canam-Consultants-Ltd-Near-Metro-Station-Barakhamba-Road/011PK002972_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"NIIT Ltd","3.8","
														802														Votes
			","A-24, 2nd Floor, Vishal Enclave, Rajouri Garden, Delhi - 110027","+(91)-011-45578618","https://www.justdial.com/Delhi/NIIT-Ltd-Rajouri-Garden/011PXX11-XX11-000531793848-J6A2_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"CADD Plus Tally Hub Institu..","4.8","
														761														Votes
			","S-528, School Block Shakarpur, Shakarpur, Delhi - 110092, Near Opposite Metro Gate No-2","+(91)-9999641244","https://www.justdial.com/Delhi/CADD-Plus-Tally-Hub-Institute-Near-Opposite-Metro-Gate-No-2-Shakarpur/011PXX11-XX11-180620105642-W6T8_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"NIIT Ltd","3.8","
														753														Votes
			","B1/624, Janakpuri, Delhi - 110058, Near Metro Piller No 573","+(91)-011-25534455","https://www.justdial.com/Delhi/NIIT-Ltd-Near-Metro-Piller-No-573-Janakpuri/011PXX11-XX11-000781558057-R5P3_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"Career Launcher Educate Ltd","4.3","
														711														Votes
			","Plot Number -12, 2nd Floor, Kapil Vihar-Pitampura, Delhi - 110034, Opposite Metro Pillar No -349, Near Kohat Enclave Metro Station,Above Next Showroom","+(91)-11-27355613","https://www.justdial.com/Delhi/Career-Launcher-Educate-Ltd-Opposite-Metro-Pillar-No-349-Near-Kohat-Enclave-Metro-Station-Above-Next-Showroom-Kapil-Vihar-Pitampura/011P2350191_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"Abhinav Outsourcings Pvt Lt..","4.6","
														690														Votes
			","307,Third Floor, Devika Tower Building Number 6, Nehru Place, Delhi - 110019, Near Nehru Place Flyover","+(91)-9152882763","https://www.justdial.com/Delhi/Abhinav-Outsourcings-Pvt-Ltd-Near-Nehru-Place-Flyover-Nehru-Place/011PXX11-XX11-091118151258-X8E7_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"Abc Consultants Pvt Ltd","3.4","
														599														Votes
			","19 Chawla House, Nehru Place, Delhi - 110019","+(91)-011-42393900","https://www.justdial.com/Delhi/Abc-Consultants-Pvt-Ltd-Nehru-Place/011P8301716_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"NIIT Ltd","4.0","
														573														Votes
			","Sco 26, Old Delhi Road, Gurgaon Sector 14, Gurgaon - 122007","+(91)-9152956958","https://www.justdial.com/Delhi/NIIT-Ltd-Gurgaon-Sector-14/011P288939_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"NIIT Ltd","3.8","
														500														Votes
			","601-602, 6th Floor, Ocean Complex, Noida Sector 18, Noida - 201301, Opposite The Great India Place Mall","","https://www.justdial.com/Delhi/NIIT-Ltd-Opposite-The-Great-India-Place-Mall-Noida-Sector-18/011PXX11-XX11-100608224757-I4D3_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"Career Launcher India LTD","4.4","
														476														Votes
			","Building No- 2511, Mukhrji Nager Road, Kingsway Camp, Delhi - 110009, Opposite Signature Appartment","+(91)-11-43068148","https://www.justdial.com/Delhi/Career-Launcher-India-LTD-Opposite-Signature-Appartment-Kingsway-Camp/011P74990_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"Career Launcher India LTD","4.0","
														402														Votes
			","HS 17  2nd Floor, Kailash Colony, Delhi - 110048, Near Punjab and Sind Bank, Main Market","+(91)-11-46072491","https://www.justdial.com/Delhi/Career-Launcher-India-LTD-Near-Punjab-and-Sind-Bank-Main-Market-Kailash-Colony/011P85764_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"Edwise International","4.0","
														390														Votes
			","N-13, 2nd Floor, South Extension 1, Delhi - 110049, Opposite South Extension Flyover, Above Punjab National Bank","+(91)-11-47005344","https://www.justdial.com/Delhi/Edwise-International-Opposite-South-Extension-Flyover-Above-Punjab-National-Bank-South-Extension-1/011P265848_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
"Fiitjee Ltd","3.9","
														363														Votes
			","1st Floor, Pankaj Galaxy, Plot No-9, Dwarka Sector 12, Delhi - 110078, Near Bal Bhawan School","+(91)-11-28035963","https://www.justdial.com/Delhi/Fiitjee-Ltd-Near-Bal-Bhawan-School-Dwarka-Sector-12/011PXX11-XX11-100219105809-F6P8_BZDET?xid=RGVsaGkgQ2FyZWVyIENvdW5zZWxsaW5nIENlbnRyZXM="
