"name","rating","votes","address","phone","link"
"Career Shine Consultancy Se..","3.4","
														27														Votes
			","6/27 CENTRAL GOVT QRTS, 635 UPEN BANERJEE ROAD, Parnasree Pally, Kolkata - 700060, Opposite Behala College","+(91)-7605883917","https://www.justdial.com/Kolkata/Career-Shine-Consultancy-Services-Opposite-Behala-College-Parnasree-Pally/033PXX33-XX33-130728140008-S8F1_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Aamitabh Debnaath","5.0","
														24														Votes
			","Q 34, Kamdahari Taltala Road, Garia, Kolkata - 700084, Near Taltala Rikshaw Stand, Beside Samabidhan Doctors Clinic","+(91)-8240605350","https://www.justdial.com/Kolkata/Aamitabh-Debnaath-Near-Taltala-Rikshaw-Stand-Beside-Samabidhan-Doctors-Clinic-Garia/033PXX33-XX33-180419193014-P4L1_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"EduPsych","4.8","
														23														Votes
			","107/4A, Manoharpukur Road, Sarat Bose Road, Kolkata - 700029, Opposite HP Petrol Pump","+(91)-9152387830","https://www.justdial.com/Kolkata/EduPsych-Opposite-HP-Petrol-Pump-Sarat-Bose-Road/033PXX33-XX33-181224223007-G5Y6_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Auto-Desk Solutions","4.4","
														23														Votes
			","28/2 Shakespeare Sarani, Centre Point Building-701, Circus Avenue, Kolkata - 700017","+(91)-33-46016463","https://www.justdial.com/Kolkata/Auto-Desk-Solutions-Circus-Avenue/033PXX33-XX33-180407135132-A6Z6_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Tollygunge Women In Need","4.6","
														21														Votes
			","4 C, Win House, Dr Radha Gobinda Nath Sarani, Tollygunge, Kolkata - 700033, Near Jogesh Chandra Chowdhury College","+(91)-33-24225897","https://www.justdial.com/Kolkata/Tollygunge-Women-In-Need-Near-Jogesh-Chandra-Chowdhury-College-Tollygunge/033PXX33-XX33-130425082442-T7C3_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Analytic Consultants","3.4","
														20														Votes
			","P 34, Block H, New Alipur, Kolkata - 700053, Near State Bank","+(91)-33-24071814","https://www.justdial.com/Kolkata/Analytic-Consultants-Near-State-Bank-New-Alipur/033P7018_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Maple Educational Services","4.1","
														18														Votes
			","P 718, Block-A, Laketown, Kolkata - 700089, Beside Jaya Cinema Hall","+(91)-9230533910","https://www.justdial.com/Kolkata/Maple-Educational-Services-Beside-Jaya-Cinema-Hall-Laketown/033PXX33-XX33-100517131622-G1G8_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Brainwonders","5.0","
														16														Votes
			","13/4, Sahapur Main Road, Shahpur, Kolkata - 700038, Near Sahapur Sammilani Club and Binodeni Park","+(91)-9007134546","https://www.justdial.com/Kolkata/Brainwonders-Near-Sahapur-Sammilani-Club-and-Binodeni-Park-Shahpur/033PXX33-XX33-180327203012-Y7I5_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"I Care Career Counselling S..","5.0","
														14														Votes
			","Ground Floor, Best Career Counselling Kolkata I Care Career Couselling Services, P19, Khanna, Dalimtala Lane, Kolkata - 700006","+(91)-9051107067","https://www.justdial.com/Kolkata/I-Care-Career-Counselling-Services/033PXX33-XX33-190116202203-G4Z9_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"BookMyCoach - Emotional Hea..","5.0","
														12														Votes
			","28/2, Centre Point Building, Shakespeare Sarani, Park Street, Kolkata - 700016, Near Shakespeare Sarani Police Station","+(91)-7680967900","https://www.justdial.com/Kolkata/BookMyCoach-Emotional-Health-Coaching-For-Relationships-Breakups-Career-and-Stress-Near-Shakespeare-Sarani-Police-Station-Park-Street/033PXX33-XX33-191004193509-T6S3_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"3rd EYE","4.2","
														12														Votes
			","Branch--Barrackpore, New Alipur, Kolkata - 700053, Near New Alipore Petrol Pump","+(91)-9123707967","https://www.justdial.com/Kolkata/3rd-EYE-Near-New-Alipore-Petrol-Pump-New-Alipur/033PXX33-XX33-160517111904-W7S5_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Moumita Ganguly-MS Clinic","3.9","
														12														Votes
			","1/4, Nitya Gopal Chatterjee Lane, Belgachia, Kolkata - 700037, Near Tala Tank","+(91)-9903478519","https://www.justdial.com/Kolkata/Moumita-Ganguly-MS-Clinic-Near-Tala-Tank-Belgachia/033PXX33-XX33-140125130014-T6K3_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"NIIT Ltd","3.6","
														12														Votes
			","Nandan Plaza, 2nd Floor, Barasat, Kolkata - 700124, Near 12 No Railway Gate, Noapara","+(91)-9339291016","https://www.justdial.com/Kolkata/NIIT-Ltd-Near-12-No-Railway-Gate-Noapara-Barasat/033PXX33-XX33-140617101925-H1E2_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Kornash","3.6","
														11														Votes
			","139 B, Rash Behari Avenue, Kolkata - 700029, Near Spencer Gariahut","+(91)-9830149919","https://www.justdial.com/Kolkata/Kornash-Near-Spencer-Gariahut-Rash-Behari-Avenue/033PXX33-XX33-100708100836-D1L6_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Hundred Reason Management A..","4.9","
														10														Votes
			","Nigam Centre, 155, Lenin Sarani, Dharmatala, Kolkata - 700013, Near Kamalaya Centre","+(91)-8777093228","https://www.justdial.com/Kolkata/Hundred-Reason-Management-And-Legal-Consultancy-LLP-Near-Kamalaya-Centre-Dharmatala/033PXX33-XX33-170124143037-L9A3_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Inspire Excellence","4.8","
														10														Votes
			","2 Dumdum Park, Bangur Avenue, Kolkata - 700055, Near Dumdum Park Post Office","+(91)-8016011066","https://www.justdial.com/Kolkata/Inspire-Excellence-Near-Dumdum-Park-Post-Office-Bangur-Avenue/033PXX33-XX33-180202010005-L1P9_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Career Hub","3.1","
														10														Votes
			","7A ,, Rupchand Mukherjee Lane, Bhawanipur, Kolkata - 700025, Near Bijoli Cinema","+(91)-8017137439","https://www.justdial.com/Kolkata/Career-Hub-Near-Bijoli-Cinema-Bhawanipur/033PXX33-XX33-140730024501-W5A1_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"24 Hours Student Helpline","4.3","
														9														Votes
			","167/5, South Sinthee Road, Sinthee, Kolkata - 700050, Near South Sinthee Bus Stopage","+(91)-8420905694","https://www.justdial.com/Kolkata/24-Hours-Student-Helpline-Near-South-Sinthee-Bus-Stopage-Sinthee/033PXX33-XX33-160327000027-R4Z8_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Education Unlimited Inc","1.9","
														9														Votes
			","27 B, Flat No F, 1st Floor, Harrow Hall Building, Park Street, Kolkata - 700016","+(91)-33-22271173","https://www.justdial.com/Kolkata/Education-Unlimited-Inc-Park-Street/033PF004001_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Life Skills Development","5.0","
														8														Votes
			","87/95, Raja S C Mullick Road, Naktala, Kolkata - 700047, Near Ganguly Bagan Bus Stop","+(91)-033-64501320","https://www.justdial.com/Kolkata/Life-Skills-Development-Near-Ganguly-Bagan-Bus-Stop-Naktala/033PXX33-XX33-120723104239-C6R2_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Career Destination","4.3","
														8														Votes
			","114,Jagadhatri Apartment, Feeder Road, Belgharia, Kolkata - 700056, Near Belghoria Railway Station","+(91)-9903445262","https://www.justdial.com/Kolkata/Career-Destination-Near-Belghoria-Railway-Station-Belgharia/033PXX33-XX33-101124165415-W4Y5_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Touch The Way","3.7","
														8														Votes
			","140/234, Canal Street, Sree Bhumi, Kolkata - 700048, Beside Sreebhumi Sporting Club","+(91)-9007510955","https://www.justdial.com/Kolkata/Touch-The-Way-Beside-Sreebhumi-Sporting-Club-Sree-Bhumi/033PXX33-XX33-130506162831-G3A5_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Mpathy","4.3","
														7														Votes
			","112 Subodh Park Usha Road, Bansdroni, Kolkata - 700070, Near Holly Home School","+(91)-9339572288","https://www.justdial.com/Kolkata/Mpathy-Near-Holly-Home-School-Bansdroni/033PXX33-XX33-151116200055-J8X2_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Global Academia","4.2","
														7														Votes
			","12 A, Flat 2 A, 2nd Floor, Usha Kiran Building, Camac Street, Kolkata - 700016, Opposite British Council","+(91)-033-40078778","https://www.justdial.com/Kolkata/Global-Academia-Opposite-British-Council-Camac-Street/033PXX33-XX33-120614183837-U5G3_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Times Educational Society","3.9","
														7														Votes
			","177, Jodhpur Park, Kolkata - 700068, Opp South City Mall","+(91)-9341475743","https://www.justdial.com/Kolkata/Times-Educational-Society-Opp-South-City-Mall-Jodhpur-Park/033P1216445695H6U8U6_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Career Planet India","1.5","
														7														Votes
			","Marlin Matrix Building, 2nd FL. Room No.205., College More, Salt Lake City Sector 5, Kolkata - 700091, RS Software","+(91)-9073940757","https://www.justdial.com/Kolkata/Career-Planet-India-RS-Software-Salt-Lake-City-Sector-5/033PXX33-XX33-180402171018-I6Y8_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Indira Mind Healing Center","5.0","
														6														Votes
			","520 Swapandeep Apparment, Dum Dum Road, Motijhil, Kolkata - 700074, Near Dr Sudhir Chandra Sur Degree Engineering College-Motijhil","+(91)-7044115338","https://www.justdial.com/Kolkata/Indira-Mind-Healing-Center-Near-Dr-Sudhir-Chandra-Sur-Degree-Engineering-College-Motijhil-Motijhil/033PXX33-XX33-190803131757-Z1B4_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Get Home","4.5","
														6														Votes
			","25b, Room No 1e, 1st Floor, Camac Street, Park Street, Kolkata - 700016, Near Vardan Market","+(91)-33-31903636","https://www.justdial.com/Kolkata/Get-Home-Near-Vardan-Market-Park-Street/033PXX33-XX33-110315000412-A8W1_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Theragraph","3.8","
														6														Votes
			","14/3, Nazrul Sarani, Barisha, Kolkata - 700008, Near Spandan Club, Kali Babu Factory","+(91)-33-24947670","https://www.justdial.com/Kolkata/Theragraph-Near-Spandan-Club-Kali-Babu-Factory-Barisha/033PXX33-XX33-120323143711-V6C7_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Way2career","5.0","
														5														Votes
			","Kolkata - 700032","+(91)-9007344221","https://www.justdial.com/Kolkata/Way2career/033PXX33-XX33-120729135544-S6X9_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Brain Checker Techno Servic..","4.8","
														5														Votes
			","77, 4th Floor, JNF Corporate Space, Elliot Road, Park Street, Kolkata - 700016","+(91)-33-68888728","https://www.justdial.com/Kolkata/Brain-Checker-Techno-Services-Park-Street/033PXX33-XX33-170219184502-E2D8_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Meracareerguide.Com","4.4","
														5														Votes
			","Kolkata - 700001","+(91)-9250251458","https://www.justdial.com/Kolkata/Meracareerguide-Com/033PXX33-XX33-131031155718-U6N5_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Sasas Academy","3.2","
														5														Votes
			","P-910, Block  A, Jessore Road, Laketown, Kolkata - 700089, Adjacent to United Bank Of Iindia Bank & Beside Happy Home Indane Gas Outlet","+(91)-7044365911","https://www.justdial.com/Kolkata/Sasas-Academy-Adjacent-to-United-Bank-Of-Iindia-Bank-Beside-Happy-Home-Indane-Gas-Outlet-Laketown/033PXX33-XX33-150718142436-L1J2_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Veer Empowerment Education","5.0","
														4														Votes
			","Oriental Hotel Building, 9 A Marquis Street, Park Street, Kolkata - 700016, Near Jamuna Cinema/Banquets","+(91)-9830456011","https://www.justdial.com/Kolkata/Veer-Empowerment-Education-Near-Jamuna-Cinema-Banquets-Park-Street/033PXX33-XX33-121206170308-D9W6_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Brainiacs","4.5","
														4														Votes
			","60, Hazra Road, Rash Behari Avenue, Kolkata - 700029, Near Law College","+(91)-9830432101","https://www.justdial.com/Kolkata/Brainiacs-Near-Law-College-Rash-Behari-Avenue/033PXX33-XX33-100422234449-G7C1_BZDET?xid=S29sa2F0YSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
