"name","rating","votes","address","phone","link"
"Pooja Punjabi","4.8","
														9														Votes
			","Ground Floor, Little Master Building, 3rd Cross Lane, Andheri West, Mumbai - 400053, Opposite High Point Restaurant","+(91)-9152185986","https://www.justdial.com/Mumbai/Pooja-Punjabi-Opposite-High-Point-Restaurant-Andheri-West/022PXX22-XX22-150220232020-N7M8_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Good Life Healing Center","4.9","
														23														Votes
			","20/5 . A Laxmi Colony Kns Bank . Mahul Road, Mahul Road, Chembur East, Mumbai - 400074, Laxmi Colony","+(91)-9152324059","https://www.justdial.com/Mumbai/Good-Life-Healing-Center-Laxmi-Colony-Chembur-East/022PXX22-XX22-170803095519-Y7V1_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"MAAC","5.0","
														11														Votes
			","C2, F1, Shanti Apartment, Near Nerul Bus Depot, Sector 11, Nerul, Navi Mumbai - 400706, Nerul Bus Depot","+(91)-9152967888","https://www.justdial.com/Mumbai/MAAC-Nerul-Bus-Depot-Nerul/022PXX22-XX22-190612122927-L4I9_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Healing Hands","3.4","
														4														Votes
			","Powai Polyclinic & Hospital, 19/A, Nana Palshekar Road, Powai, Mumbai - 400076, Opposite IIT Main Gate","+(91)-9152277927","https://www.justdial.com/Mumbai/Healing-Hands-Opposite-IIT-Main-Gate-Powai/022PCLR20090227IROM453352876_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Synergy Brain Power Solutio..","4.9","
														447														Votes
			","Office No 301, B Wing, Takshashila Commercial Center, J N Road and RHB Road, Mulund West, Mumbai - 400080, Next to Bank Of Baroda","+(91)-9152226895","https://www.justdial.com/Mumbai/Synergy-Brain-Power-Solutions-Next-to-Bank-Of-Baroda-Mulund-West/022PXX22-XX22-140930182732-E5Z7_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Suchita Career Consultants","3.5","
														2														Votes
			","G6 , Maanav Mansion, Sarojini Road, Vile Parle West, mumbai - 400056","+(91)-9152437963","https://www.justdial.com/Mumbai/Suchita-Career-Consultants-Vile-Parle-West/022PXX22-XX22-200311170734-L4F1_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Endear Guidance Center","4.8","
														3														Votes
			","B Wing, 402 A, Royal Sands Building, Phase D, Shastri Nagar, Link Road, Andheri West, Mumbai - 400053, Behind Infinity Mall","+(91)-22-49729002","https://www.justdial.com/Mumbai/Endear-Guidance-Center-Behind-Infinity-Mall-Andheri-West/022PXX22-XX22-180930160515-F1K9_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Knowledge Champs","4.7","
														20														Votes
			","B 002/003, 1st Floor, Vishnu Pratibha Complex, P P Marg, Virar West, Palghar - 401303, Next to ST Bus Depot","+(91)-9152826744","https://www.justdial.com/Mumbai/Knowledge-Champs-Next-to-ST-Bus-Depot-Virar-West/022PXX22-XX22-150122130322-P9K3_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Mind Miracles","4.6","
														8														Votes
			","G1, Sadanand CHS, Chitranjandas Road, Ram Nagar-Dombivli East, Thane - 421201, Opposite Bal Bhavan","+(91)-9152226783","https://www.justdial.com/Mumbai/Mind-Miracles-Opposite-Bal-Bhavan-Ram-Nagar-Dombivli-East/022PXX22-XX22-140523140003-A2Z5_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"A-1 Oneness Association","4.0","
														1														Votes
			","Jankalyan Nagar,, Malad West, Mumbai - 400095","+(91)-9152409394","https://www.justdial.com/Mumbai/A-1-Oneness-Association-Malad-West/022PXX22-XX22-190513120439-B5I9_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Elite Human Development Con..","3.8","
														9														Votes
			","B 32 Shravan Shrishti Sector 5, Mira Road, Thane - 401107, Near Surya Shopping Centre","+(91)-9867716483","https://www.justdial.com/Mumbai/Elite-Human-Development-Consultant-Near-Surya-Shopping-Centre-Mira-Road/022PXX22-XX22-110405152902-T4Q9_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Smart","4.7","
														13														Votes
			","6/701, Balaji Garden, New Ayre Road, Dombivli East, Thane - 421201, Opposite Kopar Railway Station","+(91)-9152877150","https://www.justdial.com/Mumbai/Smart-Opposite-Kopar-Railway-Station-Dombivli-East/022PXX22-XX22-130228204057-F4R4_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Flowing Step","4.7","
														3														Votes
			","Rustomjee,Urbania, Saket Road, Thane West, Thane - 400601, Near Saket Complex","+(91)-7977544169","https://www.justdial.com/Mumbai/Flowing-Step-Near-Saket-Complex-Thane-West/022PXX22-XX22-190323104920-A7B3_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Smart Brain","4.7","
														156														Votes
			","Yogi Dhawan, Yogi Nagar, Borivali West, Mumbai - 400091","+(91)-9152300201","https://www.justdial.com/Mumbai/Smart-Brain-Borivali-West/022PXX22-XX22-191025145237-T2S8_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Young Achievers","4.1","
														18														Votes
			","101 Hill View Apartment, Chikuwadi, Borivali West, Mumbai - 400092, Next to Aishwariya Building","+(91)-9152245572","https://www.justdial.com/Mumbai/Young-Achievers-Next-to-Aishwariya-Building-Borivali-West/022PXX22-XX22-130115130618-T2G5_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Soothing Souls","4.6","
														51														Votes
			","Shanti Nagar Building, A Wing , Room No 24, Opposite Chandralok Shopping Centre, Malabar Hill, Mumbai - 400006, Opposite Chandralok Shopping Centre","+(91)-9152338965","https://www.justdial.com/Mumbai/Soothing-Souls-Opposite-Chandralok-Shopping-Centre-Malabar-Hill/022PXX22-XX22-190104101431-V7R3_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Sia Consultants","4.0","
														17														Votes
			","Office No. 120. Indira Colony, B R. ROAD, Mulund West, Mumbai - 400080, Beside Tirumala Habitate","+(91)-7506721150","https://www.justdial.com/Mumbai/Sia-Consultants-Beside-Tirumala-Habitate-Mulund-West/022PXX22-XX22-190411180235-M3M7_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Providence Education Adviso..","4.7","
														58														Votes
			","10, Aloka chs, Ring Road -5, Sector 21,, Nerul Sector 21, Navi Mumbai - 400706, Nr D mart","+(91)-9152269968","https://www.justdial.com/Mumbai/Providence-Education-Advisory-Nr-D-mart-Nerul-Sector-21/022PXX22-XX22-191001173227-K7Q8_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Creative Development Career..","4.7","
														74														Votes
			","Shop No 2,1st Floor,Royal Jewels, Shivaji Road, Ambernath, Thane - 421501, Opposite Muralidhar Hospital, Near Shreerath Hotel","+(91)-9152866847","https://www.justdial.com/Mumbai/Creative-Development-Career-Academy-Opposite-Muralidhar-Hospital-Near-Shreerath-Hotel-Ambernath/022PXX22-XX22-170819121505-R4H7_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Jetking Learning Centre","4.1","
														33														Votes
			","F188 Haware Fantasia Business Park, Sector No 30/A, Vashi, Navi Mumbai - 400703, Behind Inorbit Mall","+(91)-9152925584","https://www.justdial.com/Mumbai/Jetking-Learning-Centre-Behind-Inorbit-Mall-Vashi/022PXX22-XX22-180704155345-F2H8_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Samvedana Counselling & Spe..","4.4","
														51														Votes
			","Shop No 3, Ground Floor, Karavat Cottage, M P Vaidya Marg, Ghatkopar East, Mumbai - 400077, Near Jitendra Medical Store, Off Tilak Road","+(91)-9152320408","https://www.justdial.com/Mumbai/Samvedana-Counselling-Special-Education-Center-Near-Jitendra-Medical-Store-Off-Tilak-Road-Ghatkopar-East/022PXX22-XX22-111115155015-P7V3_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Way2brain Dmit Pvt Ltd","4.4","
														8														Votes
			","C-1,2,3, Poonam Enclave, Shripastha, Nalasopara West, Palghar - 401203, Opposite Fun Fiesta Multiplex Theater","+(91)-9152225177","https://www.justdial.com/Mumbai/Way2brain-Dmit-Pvt-Ltd-Opposite-Fun-Fiesta-Multiplex-Theater-Nalasopara-West/022PXX22-XX22-100510233942-C9Y7_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Geet Career Consultants","3.5","
														2														Votes
			","A-103, Om Residency, Parel, mumbai - 400012, Opp Bhoiwada Court","+(91)-9152268710","https://www.justdial.com/Mumbai/Geet-Career-Consultants-Opp-Bhoiwada-Court-Parel/022PXX22-XX22-200311165957-W5W6_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Sri Venkateshwara Institute..","4.5","
														25														Votes
			","11, Brodway Annex Mall, Western Express Highway, Borivali East, Mumbai - 400066, Opposite Metro Mall","+(91)-9152635504","https://www.justdial.com/Mumbai/Sri-Venkateshwara-Institute-Of-Distance-Education-Opposite-Metro-Mall-Borivali-East/022PXX22-XX22-130316081957-L1Z8_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"National Institute Of It an..","4.5","
														52														Votes
			","E 102 1st Floor Golden Trade Centre, Tulinj Road, Nalasopara East, Palghar - 401209, Near Railway Station","+(91)-9152363143","https://www.justdial.com/Mumbai/National-Institute-Of-It-and-Management-Near-Railway-Station-Nalasopara-East/022PXX22-XX22-161118181108-M3U4_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Career Jyoti Education","5.0","
														5														Votes
			","Office No 2, Sushma Apartment, VTC Ground Road, Ulhasnagar No 4, Thane - 421004, Opposite Dr Wani Clinic","+(91)-9699417174","https://www.justdial.com/Mumbai/Career-Jyoti-Education-Opposite-Dr-Wani-Clinic-Ulhasnagar-No-4/022PXX22-XX22-160128112829-R6X5_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Tiara Consulting Services","3.8","
														13														Votes
			","1st FloorShop No 11, Kanugo Garden City, Deepak Hospital Lane, Mira Road, Thane - 401107, Near Seven Square Academy","+(91)-9152610631","https://www.justdial.com/Mumbai/Tiara-Consulting-Services-Near-Seven-Square-Academy-Mira-Road/022PXX22-XX22-190515200658-S5Y9_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Acharya Academy","4.0","
														12														Votes
			","Office No-111, First Floor, Prajapathi Arcade Co-operative Housing Society, Opposite Panvel Railway Station, New Panvel, Navi Mumbai - 410206, Above NeelKamal Hotel","+(91)-8779856838","https://www.justdial.com/Mumbai/Acharya-Academy-Above-NeelKamal-Hotel-New-Panvel/022PXX22-XX22-140404010004-C2L6_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Dcities Group","4.7","
														9														Votes
			","Shri Nivas, Vishal Nagar, Vasai West, Palghar - 401202, Near Manikpur Police Station","+(91)-9152660438","https://www.justdial.com/Mumbai/Dcities-Group-Near-Manikpur-Police-Station-Vasai-West/022PXX22-XX22-190418160203-P6G8_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"PRA Services","3.5","
														2														Votes
			","503, Rose Apartments, Juhu Market Lane, Juhu Church Road, Juhu, Mumbai - 400049, Near Juhu Church Bus Depot","+(91)-9152902416","https://www.justdial.com/Mumbai/PRA-Services-Near-Juhu-Church-Bus-Depot-Juhu/022PXX22-XX22-200311163735-H7P4_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Training Institute For Prof..","4.1","
														7														Votes
			","Office No 10,Rex Chambers,, Walchand Hirachand Street,, Ballard Estate, Mumbai - 400001, Near Friends Showroom,","+(91)-22-22615665","https://www.justdial.com/Mumbai/Training-Institute-For-Professional-Services-Near-Friends-Showroom-Ballard-Estate/022PXX22-XX22-130913191724-Q3T5_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Interedwise Education Pvt L..","4.2","
														3														Votes
			","Office No. 2 Sutlaj Building, Aarti Nagari, Kalyan West, Thane - 421301, Waayale Nagar, Kalyan West","+(91)-9969689272","https://www.justdial.com/Mumbai/Interedwise-Education-Pvt-Ltd-Waayale-Nagar-Kalyan-West-Kalyan-West/022PXX22-XX22-180108183837-M1B8_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Miles Of Smile","4.7","
														23														Votes
			","Shelar House, Behind United Bank Of India, Hendrepada, Badlapur West, Badlapur, Thane - 421503, Opposite Anita Mangal Karyalaya","+(91)-8779214692","https://www.justdial.com/Mumbai/Miles-Of-Smile-Opposite-Anita-Mangal-Karyalaya-Badlapur/022PXX22-XX22-181222074247-X8G5_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Mindeate","4.9","
														4														Votes
			","Shop 25/26, Aklvya Co-Operative Housing Society, Plot No. 69D,Sector 21, Kharghar, Navi Mumbai - 410210, Near Riddhi Siddhi Apartment","+(91)-9152599066","https://www.justdial.com/Mumbai/Mindeate-Near-Riddhi-Siddhi-Apartment-Kharghar/022PXX22-XX22-190224153537-B6V9_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Eduvishva Academy","3.8","
														84														Votes
			","Office No 12A,  2nd Flr, Sarvodaya Mall,, Kalyan West, Thane - 421301, Near Patripool","+(91)-9152379932","https://www.justdial.com/Mumbai/Eduvishva-Academy-Near-Patripool-Kalyan-West/022PXX22-XX22-130611214517-Z5T6_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Mitram Education","4.7","
														94														Votes
			","Office No-217, 218, 219, B Wing 2nd Floor Bhaskar Commercial Complex, Station Road, Virar West, Palghar - 401303, Behind Plat Form No 1, Mayekar Wadi","+(91)-9152802515","https://www.justdial.com/Mumbai/Mitram-Education-Behind-Plat-Form-No-1-Mayekar-Wadi-Virar-West/022PXX22-XX22-160524145013-C8Y6_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Brain Mirror Career Counsel..","3.5","
														2														Votes
			","B/1903, Dheeraj Solitaire, Chincholi Bunder Road, Malad West, mumbai - 400064","+(91)-9152255831","https://www.justdial.com/Mumbai/Brain-Mirror-Career-Counseling-Services-Malad-West/022PXX22-XX22-200311165114-V3E2_BZDET?xid=TXVtYmFpIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
