"name","rating","votes","address","phone","link"
"Symbols Education Point","4.8","
														26														Votes
			","Plot Number- 16, Jhotwara, Jaipur - 302016, Niwaru, Om Nagar","+(91)-8890382770","https://www.justdial.com/Jaipur/Symbols-Education-Point-Niwaru-Om-Nagar-Jhotwara/0141PX141-X141-110112194815-N3J2_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"SGC Education","5.0","
														12														Votes
			","C-85, Singh Bhoomi Pratap Marg,, Khatipura, Jaipur - 302012","+(91)-9414044427","https://www.justdial.com/Jaipur/SGC-Education-Khatipura/0141PX141-X141-120704170928-J9D3_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Chaprana Career Consultancy..","4.6","
														12														Votes
			","64/637, Gujar Fort, Shyopur Road, Pratap Nagar, Jaipur - 302033, Near Gulab Vihar","+(91)-9649299995","https://www.justdial.com/Jaipur/Chaprana-Career-Consultancy-Pvt-Ltd-Near-Gulab-Vihar-Pratap-Nagar/0141P141STDF019294_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"MeraCareerGuide.Com","4.6","
														12														Votes
			","F-58, Ground Floor, Sector-11, Noida , UP, Jaipur City, Jaipur - 302003","+(91)-8800440393","https://www.justdial.com/Jaipur/MeraCareerGuide-Com-Jaipur-City/0141PX141-X141-130206130552-W6I4_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Prudent Solutions","4.9","
														12														Votes
			","701-703,7th Floor, Ever Shine Tower, Vaishali Nagar, Jaipur - 302021, Amrapali Circle","+(91)-0141-5104141","https://www.justdial.com/Jaipur/Prudent-Solutions-Amrapali-Circle-Vaishali-Nagar/0141PX141-X141-121012150043-M9R9_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Dedication Career Institute","5.0","
														10														Votes
			","Plot No. 465, Opposite SD-127, Hatwara Rd, Shanti Nagar, Sodala, Jaipur - 302006, Near NBC","+(91)-9799350559","https://www.justdial.com/Jaipur/Dedication-Career-Institute-Near-NBC-Sodala/0141PX141-X141-171202042443-H9P6_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Sairam Education Consultant..","5.0","
														10														Votes
			","Flat No S 103, Rudraksh Samridhi, Behind Wtp, Malviya Nagar, Jaipur - 302017, Mahalaxmi Nagar, Behind Wtp","+(91)-141-4038740","https://www.justdial.com/Jaipur/Sairam-Education-Consultants-Mahalaxmi-Nagar-Behind-Wtp-Malviya-Nagar/0141PX141-X141-140506153122-F7Z7_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Gen X Institute","4.9","
														9														Votes
			","B94-95, 20 Dukaan, Adarsh Nagar, Jaipur - 302004, Behind Geeta Bhawan","+(91)-0141-4041140","https://www.justdial.com/Jaipur/Gen-X-Institute-Behind-Geeta-Bhawan-Adarsh-Nagar/0141PX141-X141-180807194316-F7Q6_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Decent Jobs HR Solution","4.5","
														9														Votes
			","Building No-608, Mansarovar Plaza, Madhyam Marg, Mansarovar, Jaipur - 302020","+(91)-141-6598132","https://www.justdial.com/Jaipur/Decent-Jobs-HR-Solution-Mansarovar/0141PX141-X141-110428165701-G1I6_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Jai Shree Job Solution Serv..","4.0","
														9														Votes
			","S,3 First Floor Tirupati Tower  Khatipura, Jaipur, Khatipura, Jaipur - 302012, Near  Raghukul Tower","+(91)-9982357776","https://www.justdial.com/Jaipur/Jai-Shree-Job-Solution-Services-Near-Raghukul-Tower-Khatipura/0141PX141-X141-170728124629-P4L1_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Education India Consultancy","3.7","
														9														Votes
			","61/170, Mansarovar, Jaipur - 302020, Rajat Path","+(91)-141-4035554","https://www.justdial.com/Jaipur/Education-India-Consultancy-Rajat-Path-Mansarovar/0141P1425-1425-120324201621-X3U4_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Dhisukham Counselling Servi..","5.0","
														8														Votes
			","Plot No 242, Sindhi Colony, Bani Park, Bani Park, Jaipur - 302016, Near Kapish Hotel","+(91)-8233337279","https://www.justdial.com/Jaipur/Dhisukham-Counselling-Services-Near-Kapish-Hotel-Bani-Park/0141PX141-X141-190403115250-Y9V3_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Leo Career Counselling And ..","4.8","
														7														Votes
			","Plot No-367,Madhuban Shiv Dham, Adarsh Nagar, Jaipur - 302004, Near Hotel Divine","+(91)-141-4064820","https://www.justdial.com/Jaipur/Leo-Career-Counselling-And-Guidance-Near-Hotel-Divine-Adarsh-Nagar/0141PX141-X141-180506074510-U9A5_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Khushi Life Learning","4.3","
														7														Votes
			","6/212, Sector 6, Malviya Nagar, Jaipur - 302017","+(91)-9694977870","https://www.justdial.com/Jaipur/Khushi-Life-Learning-Malviya-Nagar/0141PX141-X141-150521154912-U3Z2_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"P T Education","3.6","
														7														Votes
			","D-242, Devi Marg, Bani Park, Jaipur - 302016, Green Vista Apartments","+(91)-141-2742846","https://www.justdial.com/Jaipur/P-T-Education-Green-Vista-Apartments-Bani-Park/0141P141STDF002714_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Future Decode","4.8","
														6														Votes
			","B 15 Tamanna Tower, Laxmi Nagar, Vaishali Nagar, Jaipur - 302021, Near Nursery Circle","+(91)-9413933337","https://www.justdial.com/Jaipur/Future-Decode-Near-Nursery-Circle-Vaishali-Nagar/0141PX141-X141-160323130621-Y1T5_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Avsar Ventures","3.9","
														6														Votes
			","69/334, Ii Floor, Vt Road, Mansarovar, Jaipur - 302020, Above Oriental Bank Of Commerce Mansarovar","+(91)-8317047115","https://www.justdial.com/Jaipur/Avsar-Ventures-Above-Oriental-Bank-Of-Commerce-Mansarovar-Mansarovar/0141PX141-X141-180326125818-A2H1_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Aask Education","5.0","
														5														Votes
			","A 17, Krishna Nagar 1st, Lal Kothi, Jaipur - 302015, Near Gandhi Nagar Mod","+(91)-9214390333","https://www.justdial.com/Jaipur/Aask-Education-Near-Gandhi-Nagar-Mod-Lal-Kothi/0141PX141-X141-150508103055-A8Z9_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Educado The Learning Avenue","5.0","
														5														Votes
			","Sheopur Road,, Near By Chandani Garden, Pratap Nagar, Jaipur - 302033, Opp. India Overseas School","+(91)-7001047091","https://www.justdial.com/Jaipur/Educado-The-Learning-Avenue-Opp-India-Overseas-School-Pratap-Nagar/0141PX141-X141-190401130709-R6P9_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"360 Counselling","4.9","
														5														Votes
			","305, Third Floor, Orbit Mall, Civil Lines, Jaipur - 302006","+(91)-9351307426","https://www.justdial.com/Jaipur/360-Counselling-Civil-Lines/0141PX141-X141-190701121229-P9M3_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"His English Academy","4.9","
														5														Votes
			","Plot No-18,2nd Floor,Mission Compound, Ajmer Puliya, Hathroi, Jaipur - 302001, Opp. Corporate Park Building","+(91)-8824711422","https://www.justdial.com/Jaipur/His-English-Academy-Opp-Corporate-Park-Building-Hathroi/0141PX141-X141-181117162503-D1W5_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Mindbiz- Study & Work In Ge..","4.8","
														5														Votes
			","B208, Maharani Apartments B6, Rajendra Marg, Bapu Nagar, Bapu Nagar, Jaipur - 302015, KKS Urology Hospital","+(91)-9887020529","https://www.justdial.com/Jaipur/Mindbiz-Study-Work-In-Germany-Consultants-KKS-Urology-Hospital-Bapu-Nagar/0141PX141-X141-171222212711-N8Y6_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Alliance Career Institute","4.5","
														5														Votes
			","E-1/381, Vaishali Nagar, Jaipur - 302021, Chitrakoot Stadium,Chitrakoot Scheme","+(91)-141-6545436","https://www.justdial.com/Jaipur/Alliance-Career-Institute-Chitrakoot-Stadium-Chitrakoot-Scheme-Vaishali-Nagar/0141P141STDG040255_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Elegant Institute Of Educat..","3.4","
														5														Votes
			","227, Shanti Path, Raja Park, Jaipur - 302004, Puliya Number 1","+(91)-141-4024929","https://www.justdial.com/Jaipur/Elegant-Institute-Of-Education-Puliya-Number-1-Raja-Park/0141P141STDF002463_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Gyan Universe","5.0","
														4														Votes
			","Shop No. 12 C First Floor, Meera Marg, Mansarovar, Jaipur - 302020, Near St. Wilfred School","+(91)-8504094667","https://www.justdial.com/Jaipur/Gyan-Universe-Near-St-Wilfred-School-Mansarovar/0141PX141-X141-160315143126-J2C3_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Rise Up Educations Services","2.4","
														4														Votes
			","Golden Landmark, Mangal Marg, Bapu Nagar, Jaipur - 302015, Near Gandhi Nagar Mode","+(91)-9549259549","https://www.justdial.com/Jaipur/Rise-Up-Educations-Services-Near-Gandhi-Nagar-Mode-Bapu-Nagar/0141PX141-X141-140509173258-K6N5_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Eduascent Institute Of Fina..","5.0","
														3														Votes
			","3-A, Jyoti Nagar, Imli Phatak, Jaipur - 302015, Near Tonk Pathak","+(91)-8107199638","https://www.justdial.com/Jaipur/Eduascent-Institute-Of-Finance-Near-Tonk-Pathak-Imli-Phatak/0141PX141-X141-160714151417-H2F6_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Samyak Computer Classes","5.0","
														3														Votes
			","C - 23 , 24  1st Floor, Sundram Mantion , New Sanganer Road, Sodala, Jaipur - 302006, Near Vivek Vihar Metro Station","+(91)-9772271081","https://www.justdial.com/Jaipur/Samyak-Computer-Classes-Near-Vivek-Vihar-Metro-Station-Sodala/0141PX141-X141-190201105310-R6B7_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Aston Consultancy","5.0","
														3														Votes
			","G-101, Ground Floor, Sumer Complex, Gautam Marg, C Scheme, Jaipur - 302001, Behind Bagadia Bhawan","+(91)-141-4101519","https://www.justdial.com/Jaipur/Aston-Consultancy-Behind-Bagadia-Bhawan-C-Scheme/0141P1425-1425-120326141217-S6I7_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Jaiwin Stars","4.8","
														3														Votes
			","C-12 Building 2nd Floor Plot No.295,296-Seakwell, Lal Kothi, Jaipur - 302015, Behind Nrw Vidhansabha","+(91)-9829024240","https://www.justdial.com/Jaipur/Jaiwin-Stars-Behind-Nrw-Vidhansabha-Lal-Kothi/0141PX141-X141-160427162111-G8L2_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Genx Open School","4.8","
														3														Votes
			","94-95, 20Dukaan, Behind Geeta Bhawan, Jaipur - 302004, Opposite S V Public School","+(91)-141-4041140","https://www.justdial.com/Jaipur/Genx-Open-School-Opposite-S-V-Public-School/0141PX141-X141-190319160745-A1S7_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Money Plan Consultancy","4.8","
														3														Votes
			","161/90, Kumbha Marg, Sanganer, Jaipur - 302030, Sector -16,  Pratap Nagar,","+(91)-9887526272","https://www.justdial.com/Jaipur/Money-Plan-Consultancy-Sector-16-Pratap-Nagar-Sanganer/0141P1425-1425-120726220736-N1N9_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
"Oxford Academy","4.7","
														3														Votes
			","214-E, Sansar Chand Road, Jaipur - 302001, Near City Centre","+(91)-9929767531","https://www.justdial.com/Jaipur/Oxford-Academy-Near-City-Centre-Sansar-Chand-Road/0141P141STD26739_BZDET?xid=SmFpcHVyIENhcmVlciBDb3Vuc2VsbGluZyBDZW50cmVz"
