"name","rating","votes","address","phone","link"
"Bharathiya Yuva Shakthi Tru..","4.1","
														28														Votes
			","No 98/1, Velachery Main Road, Guindy, Chennai - 600032, Near Ashram School","+(91)-9677040509","https://www.justdial.com/Chennai/Bharathiya-Yuva-Shakthi-Trust-Near-Ashram-School-Guindy/044P5411120_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Dr. Shuba Charles","4.1","
														28														Votes
			","NO 6/12, Dhanamal Street Mayor Citibabu Road Mayor Ramanathan Salai (Spurchank Road), Chetpet, Chennai - 600031, Near Old RTO OFFICE","+(91)-9444002539","https://www.justdial.com/Chennai/Dr-Shuba-Charles-Near-Old-RTO-OFFICE-Chetpet/044P3002015_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Pathfindrz Career Guidance","5.0","
														27														Votes
			","158/A, 3rd St, Lakshmi Nagar, Shanthi Nagar, Chromepet, Chennai - 600044","+(91)-9025568288","https://www.justdial.com/Chennai/Pathfindrz-Career-Guidance-Chromepet/044PXX44-XX44-200110190444-S7M5_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"First Step","4.7","
														26														Votes
			","3/4, South Sivan Kovil Street, Vadapalani, Chennai - 600026, Opp to SBI ATM & Behind JRK School","+(91)-9884063028","https://www.justdial.com/Chennai/First-Step-Opp-to-SBI-ATM-Behind-JRK-School-Vadapalani/044PXX44-XX44-160918150835-H3R8_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Polinsys Chennai (Chennai C..","4.5","
														26														Votes
			","Chennai Citi Centre, Level 6, 10/11 Dr. Radhakrishnan Salai, Polinsys, Mylapore, Chennai - 600004","+(91)-44-42218217","https://www.justdial.com/Chennai/Polinsys-Chennai-(Chennai-Citi-Centre)-Mylapore/044PXX44-XX44-170208145215-D9C5_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Vasan Academy","4.7","
														25														Votes
			","21/40, 1st Main Road, Thiruvalluvar Nagar, Kodungaiyur, Chennai - 600118, Near MKB NAGAR BRIDGEDOWNE","+(91)-8428486808","https://www.justdial.com/Chennai/Vasan-Academy-Near-MKB-NAGAR-BRIDGEDOWNE-Kodungaiyur/044PXX44-XX44-190627193516-W9Q4_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Careerbiz","2.2","
														23														Votes
			","No 203/76, Siddharath Apartment, Ground Floor, No 3, Habibullha Road, T Nagar, Chennai - 600017","+(91)-9791198708","https://www.justdial.com/Chennai/Careerbiz-T-Nagar/044PXX44-XX44-181228200113-V1F6_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Senator Centre For Canadian..","3.8","
														21														Votes
			","No.672, Poonamalee High Road, Aminjikarai, Chennai - 600030, OPPOSITE TO SKYWALK","+(91)-44-32912609","https://www.justdial.com/Chennai/Senator-Centre-For-Canadian-Education-OPPOSITE-TO-SKYWALK-Aminjikarai/044P7030893_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Dr. Usharani s","4.6","
														18														Votes
			","No 13, Fourth street, South Sector, Adambakkam, Chennai - 600088, Near 3rd Left From D.A.V. SCHOOL","+(91)-44-32457255","https://www.justdial.com/Chennai/Dr-Usharani-s-Near-3rd-Left-From-D-A-V-SCHOOL-Adambakkam/044PXX44-XX44-130426092243-H9G7_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"C L Educate Ltd","3.9","
														18														Votes
			","F 36 37 38 Dee Cee Tower Block F, 2nd Avenue, Anna Nagar, Chennai - 600040, Opposite Hyundai CarShowroom","+(91)-44-42612046","https://www.justdial.com/Chennai/C-L-Educate-Ltd-Opposite-Hyundai-CarShowroom-Anna-Nagar/044PXX44-XX44-100112124433-D5R4_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Ad from homes","4.6","
														17														Votes
			","No 23 Nibav Tower 4th Floor, LB Road, Adyar, Chennai - 600020, Near Adyar Ananda Bhavan","+(91)-44-44021999","https://www.justdial.com/Chennai/Ad-from-homes-Near-Adyar-Ananda-Bhavan-Adyar/044PXX44-XX44-140714121545-F9M7_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Children Health Centre Clin..","4.4","
														15														Votes
			","No 280 Z Block, 5th Avenue, Anna Nagar, Chennai - 600040, Behind Saravana Bhavan Restaurant","+(91)-44-26261026","https://www.justdial.com/Chennai/Children-Health-Centre-Clinic-Behind-Saravana-Bhavan-Restaurant-Anna-Nagar/044P4000670_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Campus France","3.6","
														14														Votes
			","No 24 C/O Alliance Francaise De, College Road, Nungambakkam, Chennai - 600034, Opposite To Good Shepherd School","+(91)-44-42028773","https://www.justdial.com/Chennai/Campus-France-Opposite-To-Good-Shepherd-School-Nungambakkam/044P5412734_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Maples Esm Technologies Pvt..","3.6","
														14														Votes
			","No 130 Dallas Data Systems 1ST Floor, 3rd Main Road, Nandanam, Chennai - 600035, Near YMCA, CIT Nagar","+(91)-044-42070450","https://www.justdial.com/Chennai/Maples-Esm-Technologies-Pvt-Ltd-Near-YMCA-CIT-Nagar-Nandanam/044P5201128_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Sadbhava Counselling And Tr..","4.3","
														13														Votes
			","No 54A, 3rd Cross Street Ganga Nagar, Kodambakkam, Chennai - 600024, BSNL Telephone Exchange","+(91)-044-43024555","https://www.justdial.com/Chennai/Sadbhava-Counselling-And-Training-Services-BSNL-Telephone-Exchange-Kodambakkam/044PXX44-XX44-150813223048-U1T1_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Gee Ve Polyclinic","4.4","
														12														Votes
			","No 18, Main Road, Adambakkam, Chennai - 600088, Opposite Pazhamudir Cholai Near DAV School Junction, Balaji Nagar","+(91)-044-22533688","https://www.justdial.com/Chennai/Gee-Ve-Polyclinic-Opposite-Pazhamudir-Cholai-Near-DAV-School-Junction-Balaji-Nagar-Adambakkam/044PXX44-XX44-131119163107-Y4P3_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Mind Healing","5.0","
														10														Votes
			","F1, Plot No:- 1&2 Vignesh Babu Apts, Sai Balaji Nagar, Thulukkanathamman Kovil Street, Pallikaranai, Chennai - 600100, Near Visalatchi Mugundan Enclave","+(91)-9176016949","https://www.justdial.com/Chennai/Mind-Healing-Near-Visalatchi-Mugundan-Enclave-Pallikaranai/044PXX44-XX44-180110022330-H3X1_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Margdarshak","4.7","
														10														Votes
			","No 91/54, Hotel Himalaya Complex (Above Yes Bank), Triplicane High Road, Triplicane, Chennai - 600005, Near Star Theatre","+(91)-044-48512989","https://www.justdial.com/Chennai/Margdarshak-Near-Star-Theatre-Triplicane/044PXX44-XX44-180327012755-E9X3_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Sri Kalyani Technical Insti..","4.6","
														10														Votes
			","No 39, North Mada Street Perumal Kovil Street, Villivakkam, Chennai - 600049, Near Perumal Kovil Next  IOB Bank","+(91)-44-26500198","https://www.justdial.com/Chennai/Sri-Kalyani-Technical-Institute-Near-Perumal-Kovil-Next-IOB-Bank-Villivakkam/044PXX44-XX44-120624122310-F1U8_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Gmcks Pranic Healing Centre","4.5","
														9														Votes
			","No 9/6, Mahadevan Street, West Mambalam, Chennai - 600033, Near Ayothiya Mandapam","+(91)-44-23715038","https://www.justdial.com/Chennai/Gmcks-Pranic-Healing-Centre-Near-Ayothiya-Mandapam-West-Mambalam/044PXX44-XX44-160206113012-F3S9_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Shankarlal Sundarbai Shasun..","4.2","
														9														Votes
			","No. 3 Madley Road, Back Side To T. Nagar Bus Stand, T. Nagar, Chn Tn 600017 In, T Nagar, T Nagar, Chennai - 600017, Main Road","+(91)-9840875917","https://www.justdial.com/Chennai/Shankarlal-Sundarbai-Shasun-Jain-College-Main-Road-T-Nagar/044PXX44-XX44-110731154615-R9T4_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Hero Mindmine","4.2","
														9														Votes
			","No 167 Eldams Square 2nd Floor Flat No 201-B, Eldams Road, Alwarpet, Chennai - 600018","+(91)-44-43144686","https://www.justdial.com/Chennai/Hero-Mindmine-Alwarpet/044P6102238_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Baasu Consultants PVT LTD","4.1","
														9														Votes
			","1st Floor 4th Wing,Nelson Towers, No 117,Nelsonmanikan Road, Aminjikarai, Chennai - 600030, Above Kodak Mahanidra Bank","+(91)-44-23745451","https://www.justdial.com/Chennai/Baasu-Consultants-PVT-LTD-Above-Kodak-Mahanidra-Bank-Aminjikarai/044P7007257_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Bodhi Organisational & Peop..","3.8","
														9														Votes
			","No T 2 Anamika Fom Foundation 3rd Floor No 6, Mogappair, Chennai - 600037, Behind DAV Boys School, Bhakkiyathammal Nagar","+(91)-44-26541446","https://www.justdial.com/Chennai/Bodhi-Organisational-People-Development-Consultants-Pvt-Ltd-Behind-DAV-Boys-School-Bhakkiyathammal-Nagar-Mogappair/044PG000439_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"VSR EDUCATION PORTAL","5.0","
														8														Votes
			","NO:10 , 29th Village High Road, OMR, Sholinganallur, Chennai - 600119, Punjab national bank opp","+(91)-44-42522112","https://www.justdial.com/Chennai/VSR-EDUCATION-PORTAL-Punjab-national-bank-opp-Sholinganallur/044PXX44-XX44-170421141516-L3T6_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Admizzionz Campuz","4.5","
														8														Votes
			","New No 28, Old No. 11, First Floor, 9th Avenue, Ashok Nagar, Chennai - 600083, Near Ashok Nagar Mosque","+(91)-44-42310030","https://www.justdial.com/Chennai/Admizzionz-Campuz-Near-Ashok-Nagar-Mosque-Ashok-Nagar/044PXX44-XX44-140314160218-F5R7_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Gyaan Overseas Education","4.4","
														8														Votes
			","No 10/11 Regus Citi Centre Level 6, Radhakrishnan Salai, Mylapore, Chennai - 600004, Near Kalyani Hospital","+(91)-44-43587220","https://www.justdial.com/Chennai/Gyaan-Overseas-Education-Near-Kalyani-Hospital-Mylapore/044PXX44-XX44-110712161619-B7H8_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Kaarg Educational Consultan..","4.1","
														8														Votes
			","Above Reebok Showroom 2nd Floor, Dr Radhakrishnan Street, Mylapore, Chennai - 600004, Opposite City Center","+(91)-9566288354","https://www.justdial.com/Chennai/Kaarg-Educational-Consultant-Opposite-City-Center-Mylapore/044PXX44-XX44-101213103341-A9U1_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Krishni Counselling Center","3.6","
														8														Votes
			","No 4 C1 First Floor Shree Illam, Dharmaraja Kovil Street, Keelakattalai, Chennai - 600117, Near Bus Terminus","+(91)-9884709579","https://www.justdial.com/Chennai/Krishni-Counselling-Center-Near-Bus-Terminus-Keelakattalai/044PXX44-XX44-110813140711-Z1S2_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Kavia Health Home","4.6","
														7														Votes
			","Ap-1732 Vasantham Colony, 18th Main Road, Anna Nagar West, Chennai - 600101, Near Vasantha Vinayagar Temple","+(91)-44-43532729","https://www.justdial.com/Chennai/Kavia-Health-Home-Near-Vasantha-Vinayagar-Temple-Anna-Nagar-West/044PXX44-XX44-100829213042-B7X1_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Belindaa Finserve Pvt Ltd","3.5","
														7														Votes
			","132 Avvai Street, Thiruvaleeswarar Nagar, Arumbakkam, Chennai - 600106, Near Thirumangalam Bus Stop","+(91)-44-49540002","https://www.justdial.com/Chennai/Belindaa-Finserve-Pvt-Ltd-Near-Thirumangalam-Bus-Stop-Arumbakkam/044PXX44-XX44-101022121430-P4I7_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"World Visa Consultant","2.8","
														7														Votes
			","No 26, 2nd Floor, Fagun Chambers, Unit-3, C In C Road, Egmore, Chennai - 600008, Next to Ethiraj Womens College Above Indian Bank","+(91)-44-45508071","https://www.justdial.com/Chennai/World-Visa-Consultant-Next-to-Ethiraj-Womens-College-Above-Indian-Bank-Egmore/044P1223361652L7L5V2_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Noble Clinic","5.0","
														6														Votes
			","No 3/9, Keelakattalai, Chennai - 600117, Opposite Keelkattalai Bus Depot, SRVS Colony","+(91)-9840620607","https://www.justdial.com/Chennai/Noble-Clinic-Opposite-Keelkattalai-Bus-Depot-SRVS-Colony-Keelakattalai/044PXX44-XX44-170629203004-P7L1_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Manas Sarovar Wellbeing Cen..","4.4","
														6														Votes
			","Old No 27, New No 7, Karumariamman Kovil St, Vadapalani, Chennai - 600026, Near Hotel Metropark (Backside Of Akaash Fertility Centre)","+(91)-9962909638","https://www.justdial.com/Chennai/Manas-Sarovar-Wellbeing-Centre-Near-Hotel-Metropark-(Backside-Of-Akaash-Fertility-Centre)-Vadapalani/044PXX44-XX44-170627120032-D9U3_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Edu Channel","4.3","
														6														Votes
			","Plot No S-4, X-42,2nd Floor,Sindur Shopping Centre, 2nd Avenue, Anna Nagar, Chennai - 600040, Near Ayyappan Temple","","https://www.justdial.com/Chennai/Edu-Channel-Near-Ayyappan-Temple-Anna-Nagar/044P7030917_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
"Success Academy","4.0","
														6														Votes
			","No 2/2,, Balraman Road,, Adyar, Chennai - 600020, Near Mitsubhishi Showroom","+(91)-44-42187861","https://www.justdial.com/Chennai/Success-Academy-Near-Mitsubhishi-Showroom-Adyar/044PXX44-XX44-101119145356-N3M4_BZDET?xid=Q2hlbm5haSBDYXJlZXIgQ291bnNlbGxpbmcgQ2VudHJlcw=="
